img_name;category;set;dist;extent;slope;pwp_limit;pwp_middle;binary_class
P03_068_0;3;Train;150;0.16843956953642383;0.3429029532600149;0.3614583333333333;0.3158597417840376;1.0
P03_068_1;2;Train;10;0.4980113636363636;0.014875759370074404;0.5089808558558558;0.4963963963963964;0.0
P03_068_2;3;Train;22;0.4404211956521739;0.04360638020106437;0.5056985294117647;0.47823004201680674;1.0
P03_068_3;1;Train;160;0.26025815217391307;-0.47905427538678036;0.43768983644859816;0.35052570093457946;0.0
P03_069_0;2;Train;119;0.23518229166666665;0.3253234447146289;0.4189660904255319;0.36861702127659574;0.0
P03_069_1;2;Train;12;0.5125;-0.0034406424085004932;0.5198198198198198;0.502561936936937;0.0
P03_069_2;2;Train;9;0.36234375;0.020373217343482446;0.49208715596330277;0.49025229357798167;0.0
P03_069_3;1;Test;50;0.2777879901960784;-0.10925255994772769;0.39304496951219514;0.3654153963414634;0.0
P03_070_0;1;Train;159;0.26921875;0.4924362062794549;0.45109597156398107;0.3628998815165877;0.0
P03_070_1;1;Train;5;0.37109375;0.01171078086528315;0.4975;0.4957142857142857;0.0
P03_070_2;1;Train;3;0.33125;0.006729173607475449;0.4983292079207921;0.4983292079207921;0.0
P03_070_3;1;Test;6;0.2839285714285714;-0.018733510854230907;0.4859521028037383;0.48417056074766357;0.0
P03_071_0;1;Train;11;0.37252604166666664;0.0313152088553158;0.2657926829268293;0.26370426829268295;0.0
P03_071_1;2;Train;9;0.439375;0.01509743055612509;0.5084404205607477;0.5034754672897196;0.0
P03_071_2;2;Train;7;0.4763671875;-0.01726514916909196;0.4983490566037736;0.49481132075471695;0.0
P03_071_3;2;Train;5;0.45026041666666666;-0.012056683066830673;0.5020238095238095;0.4988095238095238;0.0
P03_072_0;2;Train;12;0.38341346153846156;-0.03162841845406288;0.49557995495495494;0.4854448198198198;0.0
P03_072_1;3;Test;28;0.4334051724137931;0.07607999639738308;0.49702380952380953;0.4697420634920635;1.0
P03_072_2;2;Test;8;0.48819444444444443;0.01239575331345815;0.4991112385321101;0.4913990825688073;0.0
P03_072_3;3;Train;34;0.22330357142857143;-0.05973490024881131;0.44087775735294116;0.42798713235294117;1.0
P03_073_0;3;Train;29;0.4816666666666667;0.06494293693517729;0.4924618320610687;0.4725906488549618;1.0
P03_073_1;2;Train;15;0.20849609375;-0.02538330300372437;0.4723174778761062;0.46841814159292033;0.0
P03_073_2;3;Train;18;0.3595394736842105;0.047615493357320196;0.49041313559322036;0.47963453389830507;1.0
P03_074_0;3;Train;19;0.392890625;0.020477611614030822;0.4989936440677966;0.48342161016949153;1.0
P03_074_1;3;Train;31;0.39853515625;-0.0448839912773788;0.48338068181818183;0.46323390151515154;1.0
P03_074_2;3;Train;39;0.50375;0.0032377123416138416;0.5272582116788321;0.48380474452554745;1.0
P03_075_0;3;Train;18;0.4669407894736842;0.03464967863513502;0.5255756578947368;0.5096491228070176;1.0
P03_075_1;3;Train;43;0.3133877840909091;0.060509018228773186;0.532530737704918;0.5148309426229508;1.0
P03_075_2;3;Train;19;0.49390625;0.0070351809985709475;0.5347313596491228;0.5243695175438596;1.0
P03_075_3;3;Train;39;0.4855078125;0.040751154883869205;0.5306774809160305;0.4971851145038168;1.0
P03_076_0;3;Train;36;0.5880489864864865;0.07853617246988434;0.5519649621212122;0.5131628787878788;1.0
P03_076_1;3;Train;20;0.5188988095238095;-0.021345608581210818;0.5167902542372881;0.49380296610169494;1.0
P03_076_2;3;Train;42;0.3994186046511628;0.08605431050795363;0.5287929389312978;0.4951574427480916;1.0
P03_076_3;3;Train;13;0.40736607142857145;-0.005398095957813553;0.5199115044247787;0.508075221238938;1.0
P03_077_0;3;Train;20;0.3375;0.05617617095325338;0.4969275210084034;0.48387605042016807;1.0
P03_077_1;3;Train;20;0.5517857142857143;-0.015116358258483212;0.5181197478991597;0.4905724789915966;1.0
P03_077_2;3;Test;32;0.6399621212121213;0.11726613305665318;0.5427866541353383;0.47732612781954886;1.0
P03_077_3;3;Train;15;0.35087890625;-0.01440682976654195;0.51390625;0.505234375;1.0
P03_078_0;3;Test;18;0.5583059210526315;0.0484149815808789;0.5139300847457627;0.49155190677966104;1.0
P03_078_1;2;Train;8;0.48819444444444443;0.022310631268780357;0.5127840909090909;0.5045738636363636;0.0
P03_078_2;1;Train;8;0.5538194444444444;0.0089804913389166;0.5284492924528302;0.5196933962264151;0.0
P03_078_3;2;Train;13;0.2447544642857143;-0.03372120551885692;0.4772321428571429;0.47310267857142857;0.0
P03_079_0;1;Test;70;0.25431338028169015;0.1692889450377927;0.4066911764705882;0.3648897058823529;0.0
P03_079_1;3;Train;22;0.43301630434782606;-0.04332206739668667;0.508359375;0.4820833333333333;1.0
P03_079_2;3;Train;10;0.49204545454545456;-0.021463357149014945;0.5039204545454545;0.49355113636363634;1.0
P03_079_3;3;Train;108;0.17307912844036696;-0.18388714651268906;0.42026571856287426;0.3935441616766467;1.0
P03_080_0;2;Train;7;0.366015625;0.0026128102418096323;0.48133522727272726;0.4801420454545455;0.0
P03_080_1;2;Test;13;0.28359375;0.04064385114601327;0.4912006578947368;0.48188048245614035;0.0
P03_080_2;1;Train;5;0.4393229166666667;-0.004641434632402983;0.5061320754716981;0.5044811320754717;0.0
P03_080_3;2;Train;73;0.2805320945945946;-0.19728019449631234;0.42526785714285714;0.383625;0.0
P03_081_0;2;Train;12;0.5240384615384616;0.01202443039800038;0.49851973684210527;0.48516995614035086;0.0
P03_081_1;2;Train;5;0.3888020833333333;-0.0024663173566042067;0.5033052884615384;0.5016526442307693;0.0
P03_081_2;2;Train;7;0.4681640625;-0.02215364773723401;0.5117114485981309;0.5063668224299065;0.0
P03_081_3;2;Test;59;0.29130208333333335;-0.14012912016756934;0.5853717672413793;0.5122575431034483;0.0
P03_082_0;2;Train;17;0.34930555555555554;0.03451716524078974;0.4855334051724138;0.4783135775862069;0.0
P03_082_1;2;Train;9;0.3534375;-0.01652447372818163;0.49583333333333335;0.4940104166666667;0.0
P03_082_2;2;Train;12;0.5091346153846154;0.006943607442183151;0.5103603603603604;0.49358108108108106;0.0
P03_082_3;2;Test;51;0.24278846153846154;-0.10543424872739268;0.4130962171052632;0.39278371710526316;0.0
P03_083_0;1;Test;6;0.48526785714285714;0.01450621253896518;0.4849646226415094;0.480188679245283;0.0
P03_083_1;1;Test;3;0.33046875;-0.006717081653694176;0.5032169117647058;0.5032169117647058;0.0
P03_083_2;1;Train;5;0.39947916666666666;-0.012275867811081507;0.49910714285714286;0.4975;0.0
P03_083_3;2;Train;4;0.366875;-0.011429786600601816;0.49846754807692306;0.4967548076923077;0.0
P03_084_0;1;Train;8;0.5602430555555555;-0.008568097542602088;0.4414616141732283;0.43240649606299214;0.0
P03_084_1;2;Train;7;0.233203125;-0.0015934039997692244;0.5036104368932038;0.5006978155339806;0.0
P03_084_2;3;Train;10;0.30553977272727273;0.0008358731747259211;0.4898367117117117;0.4832488738738739;1.0
P03_084_3;3;Train;51;0.25399639423076925;-0.0497805914834029;0.48059701492537316;0.4533348880597015;1.0
P03_085_0;3;Train;109;0.3347869318181818;0.31691819593162157;0.42984449760765553;0.38255083732057416;1.0
P03_085_1;3;Train;22;0.23879076086956522;0.05233213875363734;0.48765889830508474;0.4799523305084746;1.0
P03_085_2;3;Train;7;0.4240234375;-0.005278654249742512;0.5038620283018868;0.5013856132075472;1.0
P03_085_3;3;Train;27;0.46400669642857145;-0.07699163423240772;0.39660823170731707;0.38136432926829267;1.0
P03_086_1;3;Test;44;0.3787152777777778;0.04166817976473658;0.5967234848484848;0.567689393939394;1.0
P03_086_2;3;Train;14;0.5334375;0.016637242926670688;0.5220652173913043;0.5104076086956522;1.0
P03_086_3;3;Train;9;0.4490625;0.006321718047936748;0.5047159090909091;0.500653409090909;1.0
P03_087_0;2;Train;5;0.42135416666666664;0.009885594001083199;0.5003571428571428;0.4986011904761905;0.0
P03_087_1;2;Train;7;0.48359375;0.01519819314263472;0.49890919811320755;0.4954009433962264;0.0
P03_087_2;1;Train;9;0.4421875;-0.013535329391156568;0.5132233796296296;0.5081886574074074;0.0
P03_087_3;2;Train;7;0.3958984375;-0.023836468077182028;0.4923900462962963;0.4894386574074074;0.0
P03_088_0;2;Test;12;0.4313701923076923;0.01506742321224765;0.41965277777777776;0.4108101851851852;0.0
P03_088_1;2;Train;8;0.3486111111111111;-0.014568548611239785;0.5157142857142857;0.5105952380952381;0.0
P03_088_2;3;Train;28;0.4313038793103448;-0.07153193102237307;0.5124007936507936;0.48494543650793653;1.0
P03_088_3;2;Train;12;0.3674278846153846;0.034970715366125206;0.49818638392857145;0.48825334821428573;0.0
P03_089_0;2;Train;119;0.19747395833333334;0.2050146718481399;0.36565533980582526;0.30027305825242717;0.0
P03_089_1;3;Train;19;0.353984375;-0.04565150668891654;0.5010506465517242;0.4916217672413793;1.0
P03_089_2;2;Test;17;0.14809027777777778;0.035020815382236066;0.48412610619469026;0.4798119469026549;0.0
P03_089_3;2;Train;26;0.5157407407407407;-0.058335430307321856;0.5240675403225806;0.4969758064516129;0.0
P03_090_0;2;Train;13;0.21395089285714286;0.02313909639893162;0.4734095982142857;0.4691127232142857;0.0
P03_090_1;3;Test;19;0.6134375;0.031024078465234473;0.5326388888888889;0.5095352564102564;1.0
P03_090_2;1;Train;3;0.579296875;-0.003314023859185251;0.5129901960784313;0.5129901960784313;0.0
P03_090_3;2;Train;6;0.5008928571428571;-0.007577990506709471;0.5048643867924528;0.49938089622641507;0.0
P03_091_0;2;Train;67;0.1849954044117647;0.14915808405889036;0.3772159090909091;0.35706439393939393;0.0
P03_091_1;3;Test;14;0.56625;0.0036821440345671716;0.5175271739130435;0.4989673913043478;1.0
P03_091_2;2;Train;6;0.2747767857142857;-0.015538733970151744;0.5040011682242991;0.5012266355140187;0.0
P03_091_3;3;Train;16;0.2891544117647059;0.005746432778192548;0.47769021739130435;0.46657608695652175;1.0
P03_092_0;3;Train;60;0.48601434426229506;0.028148623757539872;0.5151533018867924;0.48838443396226416;1.0
P03_092_1;3;Test;44;0.22819444444444445;0.10870761133422167;0.4192708333333333;0.40151909722222223;1.0
P03_092_2;2;Test;7;0.5298828125;0.0065742687793650355;0.5070833333333333;0.5032440476190476;0.0
P03_092_3;3;Train;18;0.36685855263157896;-0.041088691648279954;0.4872863247863248;0.4754807692307692;1.0
P03_093_0;1;Train;16;0.20808823529411766;0.054466382558312494;0.48739035087719296;0.4822094298245614;0.0
P03_093_1;1;Train;5;0.42421875;0.0027837886287983894;0.5054534313725491;0.5042279411764706;0.0
P03_093_2;2;Train;8;0.33576388888888886;-0.0009791145475686479;0.5003242924528302;0.49619693396226416;0.0
P03_093_3;2;Train;13;0.44821428571428573;0.02694065618509753;0.49817934782608697;0.48831521739130435;0.0
P03_094_0;3;Test;85;0.31081031976744183;0.22693844101981311;0.4838402406417112;0.38327205882352944;1.0
P03_094_1;3;Train;28;0.3072737068965517;0.08109102172501821;0.46484980620155036;0.4504118217054264;1.0
P03_094_2;3;Train;17;0.5474826388888889;-0.0025341414170185353;0.5244173728813559;0.5094279661016949;1.0
P03_094_3;3;Train;10;0.43778409090909093;-0.0017571589963967813;0.5118086283185841;0.5050884955752213;1.0
P03_095_0;3;Train;110;0.26782094594594597;0.1851624365517523;0.4072865099009901;0.3567141089108911;1.0
P03_095_1;3;Test;39;0.5059375;-0.0008653140367154043;0.5241168478260869;0.48086503623188404;1.0
P03_095_2;3;Train;32;0.4031723484848485;0.04987073905889949;0.487594696969697;0.465530303030303;1.0
P03_095_3;3;Train;20;0.4186011904761905;-0.00896272467696091;0.5069385593220339;0.48792372881355933;1.0
P05_096_0;3;Train;40;0.40289634146341463;0.09695499020627668;0.5381659836065574;0.499718237704918;1.0
P05_096_1;3;Test;24;0.5124375;0.069777459218526;0.5028709349593496;0.48053861788617885;1.0
P05_096_2;3;Train;21;0.5117897727272728;0.06193194691899922;0.5193489583333334;0.5027604166666667;1.0
P05_096_3;3;Train;36;0.4055320945945946;0.1447877146605038;0.4459169708029197;0.4131843065693431;1.0
P05_097_0;3;Train;25;0.49825721153846153;0.07757136603792253;0.511975;0.490675;1.0
P05_097_1;3;Test;25;0.4272235576923077;0.07679068783006784;0.5012551229508196;0.4836577868852459;1.0
P05_097_2;3;Train;28;0.5351831896551724;0.09308808900979663;0.5084891732283464;0.46683070866141735;1.0
P05_097_3;3;Train;30;0.5593245967741935;0.1041074227089049;0.5351686507936508;0.4867559523809524;1.0
P05_098_0;3;Train;41;0.5306603773584906;-0.10487391394134171;0.5546986181884956;0.503052839370151;1.0
P05_098_1;3;Train;45;0.45638501503965;-0.1504462191544498;0.625452639603583;0.5092910234419669;1.0
P05_098_2;3;Test;26;0.4270906126252038;-0.07126001832511304;0.5046202225447508;0.48884857281083693;1.0
P05_098_3;3;Test;39;0.5375;-0.12693994259636476;0.5299775053941147;0.4732360097323601;1.0
P05_099_0;3;Test;38;0.5938155136268344;-0.10462806703057982;0.4439298646845817;0.40240137221269295;1.0
P05_099_1;3;Train;14;0.5257861635220126;0.04520355692108193;0.6785329580596963;0.6684909135133257;1.0
P05_099_2;3;Train;41;0.4243411200958371;0.1417767637950328;0.5211208110391439;0.488313151225007;1.0
P05_099_3;3;Train;37;0.5862297252565376;-0.05141312738044618;0.5366245803187213;0.5014659289733768;1.0
P05_100_0;3;Train;29;0.5685010482180294;0.09622771202522266;0.5239235607160135;0.48863086598935657;1.0
P05_100_1;3;Train;34;0.4724618149146451;0.09334009187969788;0.5445991813916342;0.511580313467106;1.0
P05_100_2;3;Test;14;0.6266247379454927;0.03423422962233001;0.5208197787898503;0.4982921275211451;1.0
P05_100_3;3;Train;42;0.6894471259324265;0.11799719758205382;0.5715133922681093;0.5027048423274838;1.0
P05_101_0;2;Train;6;0.7162946428571428;0.013120746464239707;0.5241369047619048;0.5129464285714286;0.0
P05_101_1;2;Test;9;0.71515625;0.005544545414794371;0.5246272935779817;0.5108658256880734;0.0
P05_101_2;1;Train;4;0.490625;-0.0009283389937177821;0.5044771634615385;0.5023137019230769;0.0
P05_101_3;1;Train;7;0.705859375;0.0004510716087736412;0.5015771028037384;0.4934579439252336;0.0
P05_102_0;2;Train;8;0.7480902777777778;0.008800073025076027;0.5163194444444444;0.49898726851851855;0.0
P05_102_1;2;Train;9;0.695625;0.00040407759110906147;0.5133445945945946;0.5001407657657657;0.0
P05_102_2;1;Test;4;0.6046875;-0.007753278587295853;0.49541868932038835;0.49250606796116503;0.0
P05_102_3;1;Train;6;0.3015625;-0.004124032726714007;0.49626820388349513;0.4938410194174757;0.0
P05_103_0;2;Train;22;0.5386929176920974;0.056589243692510637;0.5201567171873389;0.5024487060521703;0.0
P05_103_1;2;Train;48;0.5366127583108715;0.16751279555862214;0.534085411443902;0.4719839908519154;0.0
P05_103_2;2;Train;33;0.40899001109877914;0.09037073456653902;0.4846817228892701;0.4595244901848675;0.0
P05_103_3;2;Train;35;0.5355520614954578;0.11108165642482151;0.5384786807309464;0.4920269400287228;0.0
P05_104_0;3;Test;27;0.4968191964285714;-0.080431905152634;0.5112887596899225;0.4874757751937985;1.0
P05_104_1;3;Train;50;0.4751225490196078;-0.15677500965271046;0.5833892617449664;0.47523070469798656;1.0
P05_104_2;3;Train;29;0.5002083333333334;-0.08095335034449355;0.4968034351145038;0.4730200381679389;1.0
P05_104_3;3;Train;50;0.3871017156862745;-0.12772637549485963;0.5564563679245284;0.5166568396226415;1.0
P05_105_0;3;Train;19;0.36671875;-0.061099093331883944;0.486228813559322;0.4734375;1.0
P05_105_1;3;Train;38;0.5790865384615385;-0.11055612765705351;0.5541118421052632;0.5080357142857143;1.0
P05_105_2;3;Train;39;0.550390625;-0.13362224011658394;0.5371376811594203;0.4870697463768116;1.0
P05_105_3;3;Train;39;0.5009375;-0.01006550945194776;0.5314365671641791;0.501259328358209;1.0
P05_106_0;3;Train;50;0.5674938725490196;0.1410211016057365;0.5172589869281046;0.4650326797385621;1.0
P05_106_1;3;Train;35;0.5719618055555555;0.09432546944856283;0.5277935606060606;0.48996212121212124;1.0
P05_106_2;3;Train;14;0.5253125;0.03255472256847902;0.5166940789473684;0.5004111842105263;1.0
P05_106_3;3;Train;15;0.4232421875;0.02012909991860783;0.5149479166666666;0.506328125;1.0
P05_107_0;3;Train;33;0.3659466911764706;-0.12370428126584822;0.5288678278688524;0.49754098360655735;1.0
P05_107_1;3;Train;21;0.50390625;-0.06035060376094268;0.5135847107438016;0.49764979338842974;1.0
P05_107_2;3;Test;26;0.4961226851851852;-0.0744404536097619;0.5117827868852459;0.48988217213114754;1.0
P05_107_3;3;Test;24;0.4986875;-0.06783713275716512;0.512578125;0.487578125;1.0
P05_108_0;3;Train;41;0.6983378256963163;-0.12580882233734403;0.585674856341342;0.5163114791185919;1.0
P05_108_1;3;Train;15;0.6418042452830188;-0.03564155627116081;0.5152663548889964;0.49470515508251356;1.0
P05_108_2;3;Train;34;0.46801437556154535;-0.09226186869486186;0.5360113613308988;0.5042351389734226;1.0
P05_108_3;3;Train;29;0.5617400419287212;-0.0962875051454206;0.5346902391917991;0.4997771504976972;1.0
P05_109_0;3;Train;44;0.6514583333333334;0.13922195808880392;0.5682508680555556;0.4921875;1.0
P05_109_1;3;Train;63;0.676416015625;-0.07163917393288291;0.7779471544715447;0.603810975609756;1.0
P05_109_2;3;Test;23;0.7026692708333333;0.03327290173061429;0.5510498046875;0.5115234375;1.0
P05_109_3;3;Train;40;0.4070503048780488;0.13159026422882103;0.5634722222222223;0.49064814814814817;1.0
P05_110_0;1;Train;7;0.6734375;-0.0028008199539357524;0.5130497685185185;0.5064236111111111;0.0
P05_110_1;1;Train;4;0.4584375;0.0024447357413199936;0.5029146634615385;0.5016526442307693;0.0
P05_110_2;1;Train;9;0.7265625;-0.001592618010383722;0.5212673611111112;0.5061921296296297;0.0
P05_110_3;2;Train;6;0.6935267857142857;-0.01099187653805465;0.5225892857142858;0.5128571428571429;0.0
P05_111_0;2;Train;3;0.37578125;0.004405933748132272;0.5049632352941177;0.5049632352941177;0.0
P05_111_1;1;Train;5;0.6674479166666667;0.009343469614435551;0.5095518867924528;0.5066922169811321;0.0
P05_111_2;1;Train;8;0.7444444444444445;0.0005528242392362851;0.5203841743119266;0.5014908256880733;0.0
P05_111_3;2;Test;8;0.7723958333333333;-0.0061797683099915745;0.5319380733944954;0.5125286697247706;0.0
P05_112_0;2;Test;30;0.5574152972205315;-0.10437006747843003;0.5586758324801326;0.4743308468626591;0.0
P05_112_1;2;Train;33;0.40362560118386975;-0.08834985787939274;0.5177953293354786;0.4923699478328702;0.0
P05_112_2;2;Train;43;0.5621069182389937;-0.1450266632848099;0.5713908492966537;0.5084017475634932;0.0
P05_112_3;2;Train;22;0.5400601585999453;-0.057736293240216195;0.520110570095354;0.5032968147697302;0.0
P05_113_0;3;Train;51;0.33753004807692305;0.14485900698034046;0.5443248820754717;0.5142099056603774;1.0
P05_113_1;3;Train;30;0.4879536290322581;0.08549180106066369;0.5015388257575758;0.4767282196969697;1.0
P05_113_2;3;Train;49;0.48490625;0.160254937140538;0.5924657534246576;0.477611301369863;1.0
P05_113_3;3;Train;27;0.4979910714285714;0.08317522396542182;0.5155029296875;0.4915283203125;1.0
P05_114_0;3;Train;16;0.3828125;-0.020394237412465144;0.5328506097560975;0.5232723577235773;1.0
P05_114_1;3;Train;13;0.5061383928571429;-0.026035557307169017;0.5223290598290599;0.509241452991453;1.0
P05_114_2;3;Train;38;0.5951121794871795;-0.09841112341331217;0.5331490384615385;0.4860817307692308;1.0
P05_114_3;3;Train;55;0.6028180803571429;-0.17437295547523393;0.5842230902777777;0.5068576388888889;1.0
P06_115_0;3;Train;27;0.48331473214285714;0.08173640979094669;0.5046622983870968;0.48266129032258065;1.0
P06_115_1;3;Train;24;0.5204375;0.06641439425033072;0.5169354838709678;0.4948336693548387;1.0
P06_115_2;3;Test;16;0.43125;0.05465154301743733;0.49882478632478633;0.48525641025641025;1.0
P06_115_3;3;Test;50;0.5434129901960785;0.20797633047191702;0.5964572192513369;0.5553308823529411;1.0
P06_116_0;1;Train;8;0.38645833333333335;0.019096996638925084;0.3200838414634146;0.31875;0.0
P06_116_1;1;Test;2;0.40989583333333335;-0.000368405391673633;0.5022977941176471;0.5022977941176471;0.0
P06_116_2;1;Train;11;0.708984375;0.02687294640246803;0.5183558558558559;0.5010416666666667;0.0
P06_116_3;1;Train;3;0.425;0.005202713596507547;0.4971200980392157;0.4971200980392157;0.0
P06_117_0;1;Train;8;0.6791666666666667;-0.0028285907321823384;0.5013521634615384;0.489453125;0.0
P06_117_1;1;Train;4;0.534375;0.006610717396442596;0.5017261904761905;0.5003571428571428;0.0
P06_117_2;1;Train;5;0.6598958333333333;0.004277782906695785;0.4998011363636364;0.496875;0.0
P06_117_3;1;Train;8;0.5977430555555555;0.0007317743709166175;0.49037610619469024;0.4823838495575221;0.0
P06_118_0;1;Test;4;0.39;0.010007968633389661;0.5043452380952381;0.5036607142857142;0.0
P06_118_1;1;Train;6;0.5924107142857142;0.007180412073909229;0.5158333333333334;0.5095833333333334;0.0
P06_118_2;1;Train;6;0.5823660714285714;0.0007477146931198895;0.49626168224299066;0.492786214953271;0.0
P06_118_3;1;Train;10;0.5565340909090909;-0.01584012408746103;0.5013920454545454;0.4924431818181818;0.0
P06_119_0;2;Train;35;0.5190538194444444;-0.09038472865635272;0.6177490234375;0.5365478515625;0.0
P06_119_1;2;Test;29;0.4675520833333333;-0.09343807295475125;0.4427083333333333;0.4232780612244898;0.0
P06_119_2;2;Train;48;0.4375;-0.1699538536214806;0.5813624100719424;0.463466726618705;0.0
P06_119_3;2;Test;24;0.37525;-0.07227817547407754;0.3954956896551724;0.37275862068965515;0.0
P06_120_0;3;Train;51;0.546875;-0.20684605244749066;0.6049324324324324;0.5638851351351352;1.0
P06_120_1;2;Train;16;0.4248161764705882;-0.05254193031777394;0.5104427083333334;0.49721354166666665;0.0
P06_120_2;2;Train;23;0.5327473958333333;-0.05875299005351652;0.510975;0.490675;0.0
P06_120_3;2;Train;27;0.48716517857142855;-0.08556782478029235;0.5223958333333333;0.49807291666666664;0.0
P06_121_0;1;Train;4;0.5015625;-0.003793188830675592;0.49528186274509806;0.49408700980392156;0.0
P06_121_1;1;Train;11;0.6782552083333333;-0.03003764210143054;0.5150056306306307;0.500365990990991;0.0
P06_121_2;1;Test;2;0.4109375;0.0003558498205923822;0.5071601941747573;0.5071601941747573;0.0
P06_121_3;1;Train;5;0.3606770833333333;-0.012098089340131759;0.46778621495327105;0.4670852803738318;0.0
P06_122_0;1;Train;8;0.6258680555555556;-0.0010740984550370936;0.49292200854700857;0.48373397435897436;0.0
P06_122_1;1;Train;5;0.6705729166666666;-0.005878040545425011;0.4958896396396396;0.4910472972972973;0.0
P06_122_2;1;Train;4;0.58625;-0.004809931928867227;0.49939903846153844;0.4960637019230769;0.0
P06_122_3;1;Train;8;0.6873263888888889;0.007741526476085904;0.49726941747572817;0.48461771844660195;0.0
P06_123_0;1;Train;9;0.54546875;0.008238775892042756;0.5043247767857143;0.49913504464285713;0.0
P06_123_1;1;Train;7;0.56171875;0.0054430578799792816;0.5142361111111111;0.5107638888888889;0.0
P06_123_2;1;Train;6;0.6037946428571429;-0.004830155278897339;0.5211674528301887;0.5149764150943397;0.0
P06_123_3;1;Test;4;0.395625;-0.009839381760278288;0.5094651442307693;0.5088341346153846;0.0
P06_124_0;2;Train;55;0.37692522321428573;0.12435573949002594;0.5076033464566929;0.465625;0.0
P06_124_1;2;Test;50;0.4611825980392157;0.16181284781082803;0.5297872340425532;0.4758421985815603;0.0
P06_124_2;2;Train;30;0.5001512096774193;0.09389956343125652;0.4611160714285714;0.43649553571428573;0.0
P06_124_3;3;Train;35;0.5366319444444444;0.08639178601347487;0.63825;0.548025;1.0
P07_125_0;3;Train;91;0.47629076086956523;-0.3730733657312892;0.5027943121693121;0.42296626984126984;1.0
P07_125_1;2;Train;17;0.6077256944444445;-0.06206850358760538;0.5252383474576271;0.4967690677966102;0.0
P07_125_2;3;Train;30;0.6544354838709677;-0.07738054282536388;0.5490625;0.5068509615384615;1.0
P07_125_3;3;Train;44;0.4738541666666667;-0.11155406317747757;0.496361301369863;0.4615796232876712;1.0
P07_126_0;3;Train;25;0.40805288461538464;-0.0950296492755763;0.485325;0.46365;1.0
P07_126_1;3;Train;32;0.5849905303030303;-0.07295158045157402;0.5298902671755725;0.48912213740458016;1.0
P07_126_2;2;Test;28;0.5113146551724138;-0.10109338026870705;0.5069580078125;0.4734619140625;0.0
P07_126_3;2;Train;32;0.3900094696969697;-0.11133808617008441;0.4732142857142857;0.45150375939849624;0.0
P07_127_0;3;Train;92;0.405426747311828;-0.3293565286790157;0.5487006578947369;0.40075657894736844;1.0
P07_127_1;2;Train;22;0.6595108695652174;-0.07597700197092146;0.5306818181818181;0.4896694214876033;0.0
P07_127_2;2;Train;30;0.6259576612903226;-0.1134029796369278;0.5343509615384615;0.48449519230769234;0.0
P07_127_3;3;Train;57;0.4323814655172414;-0.1480414667950284;0.48225870253164554;0.45500395569620256;1.0
P07_128_0;3;Train;45;0.48128396739130436;0.1134156475185223;0.4950984589041096;0.46091609589041094;1.0
P07_128_1;2;Train;30;0.6376008064516129;0.08241403177378509;0.5414728682170543;0.5002906976744186;0.0
P07_128_2;2;Train;17;0.6030381944444444;0.0600525937932153;0.5285189075630252;0.501234243697479;0.0
P07_128_3;3;Train;91;0.47411684782608693;0.37945173196139836;0.5017030423280423;0.42256944444444444;1.0
P07_129_0;2;Train;33;0.40730698529411763;0.11749712927870226;0.5268946850393701;0.503125;0.0
P07_129_1;2;Train;28;0.5095905172413793;0.09987180036348726;0.5315061475409836;0.49567110655737706;0.0
P07_129_2;3;Train;32;0.6004734848484848;0.07267650260743676;0.5342538759689922;0.4903827519379845;1.0
P07_129_3;3;Train;25;0.3872596153846154;0.10193787346361698;0.4891240157480315;0.4686023622047244;1.0
P08_130_0;2;Train;6;0.5879464285714285;-0.01766960889569135;0.49174528301886794;0.48405070754716983;0.0
P08_130_1;1;Train;14;0.6232291666666666;-0.008061692581495533;0.48530092592592594;0.4682002314814815;0.0
P08_130_2;2;Train;5;0.5432291666666667;-0.00033828188321128916;0.507213785046729;0.5048189252336449;0.0
P08_130_3;2;Train;4;0.341875;0.005770781793863209;0.4740070093457944;0.4723714953271028;0.0
P08_131_0;2;Train;5;0.5153645833333333;0.0024504700596004706;0.4963200934579439;0.4938084112149533;0.0
P08_131_1;2;Train;10;0.2294034090909091;-0.03582690760727452;0.4826603982300885;0.4761891592920354;0.0
P08_131_2;2;Train;20;0.5483630952380952;-0.056763443910839394;0.6028895547945206;0.5807791095890411;0.0
P08_131_3;2;Test;3;0.246875;-0.0047590154881133875;0.6506421232876712;0.6506421232876712;0.0
P08_132_0;2;Train;13;0.4797991071428571;-0.029916598268777156;0.5022953539823009;0.4932798672566372;0.0
P08_132_1;2;Train;6;0.6680803571428572;0.0038731599599274597;0.5160966981132076;0.5075471698113208;0.0
P08_132_2;1;Train;5;0.5453125;0.004860857941426664;0.49781553398058254;0.49605582524271846;0.0
P08_132_3;1;Test;8;0.6416666666666667;-0.0047463801595892;0.49795673076923075;0.48626802884615383;0.0
P08_133_0;1;Train;5;0.5234375;0.014779964347690184;0.5061904761904762;0.5039285714285714;0.0
P08_133_1;1;Train;9;0.52703125;-0.022294684419288027;0.5167348130841122;0.5064544392523365;0.0
P08_133_2;1;Train;6;0.4107142857142857;-0.009062583369827293;0.49438073394495413;0.4904243119266055;0.0
P08_133_3;1;Train;9;0.56828125;0.0110093584682179;0.5113690476190477;0.5059523809523809;0.0
P08_134_0;1;Train;10;0.2930397727272727;-0.024605643276847024;0.4887105855855856;0.4840653153153153;0.0
